[run number];breeding-habitat-number;feeding-habitat-number;percent-specialized-bees;breeding-habitat-size;max-distance-breed;max-distance-feed;feeding-habitat-size;bee-number;min-distance-breed;min-distance-feed;[step];count specialized-bees;count bees - count specialized-bees;count bees;count crops;count wildflowers;count flowers with [color = cyan];count flowers;sum [seeds] of crops;count agriculture;count feeding-habitat;count breeding-habitat
525;1;5;0.5;1;1;1;3;10;3;1;2199;5;6;11;25526;379;364;25905;426;2555;45;1
528;1;5;0.5;1;1;1;3;10;3;3;2199;0;9;9;25527;345;295;25872;660;2555;45;1
533;1;5;0.5;1;1;1;3;10;5;1;2199;0;8;8;25517;443;430;25960;560;2555;45;1
530;1;5;0.5;1;1;1;3;10;3;5;2199;0;5;5;25537;424;376;25961;346;2555;45;1
532;1;5;0.5;1;1;1;3;10;5;1;2199;0;8;8;25516;402;369;25918;532;2555;45;1
531;1;5;0.5;1;1;1;3;10;3;5;2199;1;6;7;25721;270;266;25991;460;2573;27;1
529;1;5;0.5;1;1;1;3;10;3;5;2199;0;11;11;25522;422;393;25944;817;2555;45;1
534;1;5;0.5;1;1;1;3;10;5;1;2199;0;9;9;25525;371;321;25896;578;2555;45;1
535;1;5;0.5;1;1;1;3;10;5;3;2199;0;7;7;25535;275;196;25810;493;2555;45;1
536;1;5;0.5;1;1;1;3;10;5;3;2199;0;7;7;25532;265;222;25797;481;2555;45;1
537;1;5;0.5;1;1;1;3;10;5;3;2199;0;6;6;25621;245;223;25866;439;2564;36;1
538;1;5;0.5;1;1;1;3;10;5;5;2199;0;8;8;25527;450;421;25977;578;2555;45;1
539;1;5;0.5;1;1;1;3;10;5;5;2199;0;7;7;25537;443;427;25980;510;2555;45;1
540;1;5;0.5;1;1;1;3;10;5;5;2199;0;7;7;25521;450;435;25971;499;2555;45;1
541;1;5;0.5;1;1;1;5;10;1;1;2199;0;8;8;24976;638;586;25614;510;2500;100;1
543;1;5;0.5;1;1;1;5;10;1;1;2199;7;0;7;24989;697;658;25686;0;2500;100;1
542;1;5;0.5;1;1;1;5;10;1;1;2199;5;9;14;25237;742;708;25979;506;2525;75;1
545;1;5;0.5;1;1;1;5;10;1;3;2199;1;8;9;24983;900;860;25883;526;2500;100;1
544;1;5;0.5;1;1;1;5;10;1;3;2199;0;14;14;25233;746;694;25979;862;2525;75;1
546;1;5;0.5;1;1;1;5;10;1;3;2199;10;0;10;25224;726;717;25950;0;2525;75;1
547;1;5;0.5;1;1;1;5;10;1;5;2199;0;12;12;24732;1137;1065;25869;815;2475;125;1
548;1;5;0.5;1;1;1;5;10;1;5;2199;0;9;9;24980;980;944;25960;582;2500;100;1
549;1;5;0.5;1;1;1;5;10;1;5;2199;1;8;9;24985;998;916;25983;548;2500;100;1
551;1;5;0.5;1;1;1;5;10;3;1;2199;0;9;9;24983;596;478;25579;530;2500;100;1
550;1;5;0.5;1;1;1;5;10;3;1;2199;0;12;12;25233;690;635;25923;701;2525;75;1
553;1;5;0.5;1;1;1;5;10;3;3;2199;7;5;12;25222;744;734;25966;312;2525;75;1
554;1;5;0.5;1;1;1;5;10;3;3;2199;4;5;9;24991;947;908;25938;300;2500;100;1
552;1;5;0.5;1;1;1;5;10;3;1;2199;8;5;13;24980;677;616;25657;338;2500;100;1
555;1;5;0.5;1;1;1;5;10;3;3;2199;0;8;8;24743;862;796;25605;472;2475;125;1
557;1;5;0.5;1;1;1;5;10;3;5;2199;5;8;13;24734;966;900;25700;550;2475;125;1
556;1;5;0.5;1;1;1;5;10;3;5;2199;12;2;14;24975;916;878;25891;126;2500;100;1
559;1;5;0.5;1;1;1;5;10;5;1;2199;0;8;8;25225;650;597;25875;515;2525;75;1
558;1;5;0.5;1;1;1;5;10;3;5;2199;4;5;9;25488;500;496;25988;293;2550;50;1
562;1;5;0.5;1;1;1;5;10;5;3;2199;3;7;10;24977;946;916;25923;438;2500;100;1
560;1;5;0.5;1;1;1;5;10;5;1;2199;0;10;10;24972;834;811;25806;533;2500;100;1
561;1;5;0.5;1;1;1;5;10;5;1;2199;14;0;14;25231;721;713;25952;0;2525;75;1
564;1;5;0.5;1;1;1;5;10;5;3;2199;3;9;12;25239;714;668;25953;593;2525;75;1
568;1;5;0.5;3;1;1;1;10;1;1;2199;0;6;6;25846;40;36;25886;410;2587;5;9
563;1;5;0.5;1;1;1;5;10;5;3;2199;5;5;10;24976;938;886;25914;311;2500;100;1
565;1;5;0.5;1;1;1;5;10;5;5;2199;3;8;11;24732;1146;1074;25878;539;2475;125;1
567;1;5;0.5;1;1;1;5;10;5;5;2199;8;4;12;24729;1067;1014;25796;258;2475;125;1
566;1;5;0.5;1;1;1;5;10;5;5;2199;0;12;12;24737;1118;1061;25855;766;2475;125;1
569;1;5;0.5;3;1;1;1;10;1;1;2199;0;15;15;25859;40;40;25899;1097;2587;5;9
570;1;5;0.5;3;1;1;1;10;1;1;2199;0;7;7;25861;31;28;25892;528;2587;5;9
571;1;5;0.5;3;1;1;1;10;1;3;2199;0;7;7;25869;40;39;25909;501;2588;4;9
574;1;5;0.5;3;1;1;1;10;1;5;2199;0;5;5;25850;40;38;25890;382;2587;5;9
572;1;5;0.5;3;1;1;1;10;1;3;2199;0;11;11;25879;20;19;25899;785;2590;2;9
573;1;5;0.5;3;1;1;1;10;1;3;2199;0;8;8;25867;30;24;25897;617;2589;3;9
575;1;5;0.5;3;1;1;1;10;1;5;2199;0;15;15;25858;40;30;25898;1107;2588;4;9
578;1;5;0.5;3;1;1;1;10;3;1;2199;0;14;14;25841;40;40;25881;991;2587;5;9
576;1;5;0.5;3;1;1;1;10;1;5;2199;0;16;16;25827;50;37;25877;1186;2587;5;9
579;1;5;0.5;3;1;1;1;10;3;1;2199;0;8;8;25849;33;20;25882;567;2587;5;9
577;1;5;0.5;3;1;1;1;10;3;1;2199;0;14;14;25854;32;22;25886;1012;2587;5;9
580;1;5;0.5;3;1;1;1;10;3;3;2199;0;3;3;25871;30;20;25901;237;2589;3;9
581;1;5;0.5;3;1;1;1;10;3;3;2199;0;7;7;25861;40;40;25901;508;2588;4;9
582;1;5;0.5;3;1;1;1;10;3;3;2199;0;6;6;25861;30;28;25891;397;2589;3;9
583;1;5;0.5;3;1;1;1;10;3;5;2199;0;5;5;25858;30;30;25888;372;2589;3;9
584;1;5;0.5;3;1;1;1;10;3;5;2199;0;6;6;25849;40;29;25889;439;2588;4;9
586;1;5;0.5;3;1;1;1;10;5;1;2199;0;10;10;25857;40;38;25897;720;2587;5;9
587;1;5;0.5;3;1;1;1;10;5;1;2199;0;15;15;25860;40;40;25900;1106;2588;4;9
585;1;5;0.5;3;1;1;1;10;3;5;2199;0;17;17;25858;50;49;25908;1267;2587;5;9
588;1;5;0.5;3;1;1;1;10;5;1;2199;0;8;8;25849;27;15;25876;570;2587;5;9
589;1;5;0.5;3;1;1;1;10;5;3;2199;0;10;10;25847;27;1;25874;736;2587;5;9
590;1;5;0.5;3;1;1;1;10;5;3;2199;0;13;13;25851;30;29;25881;975;2587;5;9
592;1;5;0.5;3;1;1;1;10;5;5;2199;0;5;5;25869;40;29;25909;362;2588;4;9
591;1;5;0.5;3;1;1;1;10;5;3;2199;0;12;12;25857;29;10;25886;914;2587;5;9
593;1;5;0.5;3;1;1;1;10;5;5;2199;0;7;7;25851;50;48;25901;502;2587;5;9
594;1;5;0.5;3;1;1;1;10;5;5;2199;0;4;4;25875;40;40;25915;286;2588;4;9
596;1;5;0.5;3;1;1;3;10;1;1;2199;0;16;16;25446;311;277;25757;1101;2547;45;9
597;1;5;0.5;3;1;1;3;10;1;1;2199;0;15;15;25450;330;238;25780;1010;2547;45;9
595;1;5;0.5;3;1;1;3;10;1;1;2199;0;27;27;25446;354;239;25800;1806;2547;45;9
598;1;5;0.5;3;1;1;3;10;1;3;2199;4;39;43;25456;384;320;25840;2765;2547;45;9
599;1;5;0.5;3;1;1;3;10;1;3;2199;7;36;43;25620;270;259;25890;2516;2565;27;9
600;1;5;0.5;3;1;1;3;10;1;3;2199;12;37;49;25530;360;333;25890;2503;2556;36;9
606;1;5;0.5;3;1;1;3;10;3;1;2199;0;24;24;25455;340;249;25795;1590;2547;45;9
605;1;5;0.5;3;1;1;3;10;3;1;2199;0;20;20;25453;395;315;25848;1365;2547;45;9
601;1;5;0.5;3;1;1;3;10;1;5;2199;14;32;46;25616;270;268;25886;2142;2565;27;9
604;1;5;0.5;3;1;1;3;10;3;1;2199;13;23;36;25624;270;269;25894;1531;2565;27;9
609;1;5;0.5;3;1;1;3;10;3;3;2199;1;16;17;25454;450;416;25904;1073;2547;45;9
608;1;5;0.5;3;1;1;3;10;3;3;2199;2;15;17;25451;432;392;25883;1009;2547;45;9
603;1;5;0.5;3;1;1;3;10;1;5;2199;14;51;65;25633;270;262;25903;3642;2565;27;9
607;1;5;0.5;3;1;1;3;10;3;3;2199;1;29;30;25543;360;328;25903;1884;2556;36;9
602;1;5;0.5;3;1;1;3;10;1;5;2199;15;55;70;25628;270;217;25898;3888;2565;27;9
615;1;5;0.5;3;1;1;3;10;5;1;2199;0;17;17;25451;397;322;25848;1073;2547;45;9
610;1;5;0.5;3;1;1;3;10;3;5;2199;8;33;41;25546;360;353;25906;2281;2556;36;9
613;1;5;0.5;3;1;1;3;10;5;1;2199;0;25;25;25443;337;249;25780;1633;2547;45;9
614;1;5;0.5;3;1;1;3;10;5;1;2199;0;31;31;25525;333;279;25858;2160;2556;36;9
611;1;5;0.5;3;1;1;3;10;3;5;2199;17;38;55;25450;450;428;25900;2673;2547;45;9
616;1;5;0.5;3;1;1;3;10;5;3;2199;0;39;39;25455;450;405;25905;2634;2547;45;9
612;1;5;0.5;3;1;1;3;10;3;5;2199;14;36;50;25452;450;439;25902;2457;2547;45;9
618;1;5;0.5;3;1;1;3;10;5;3;2199;0;32;32;25450;450;419;25900;2111;2547;45;9
617;1;5;0.5;3;1;1;3;10;5;3;2199;5;38;43;25539;360;338;25899;2529;2556;36;9
621;1;5;0.5;3;1;1;3;10;5;5;2199;0;37;37;25445;450;366;25895;2510;2547;45;9
623;1;5;0.5;3;1;1;5;10;1;1;2199;1;34;35;24638;951;851;25589;1955;2467;125;9
620;1;5;0.5;3;1;1;3;10;5;5;2199;10;47;57;25440;450;428;25890;3207;2547;45;9
619;1;5;0.5;3;1;1;3;10;5;5;2199;7;58;65;25451;450;394;25901;4143;2547;45;9
624;1;5;0.5;3;1;1;5;10;1;1;2199;0;36;36;24633;900;803;25533;2071;2467;125;9
622;1;5;0.5;3;1;1;5;10;1;1;2199;17;54;71;24908;843;742;25751;3104;2492;100;9
631;1;5;0.5;3;1;1;5;10;3;1;2199;0;13;13;24641;823;764;25464;701;2467;125;9
627;1;5;0.5;3;1;1;5;10;1;3;2199;16;60;76;24635;1117;987;25752;3571;2467;125;9
625;1;5;0.5;3;1;1;5;10;1;3;2199;28;65;93;24909;982;929;25891;3935;2492;100;9
632;1;5;0.5;3;1;1;5;10;3;1;2199;0;27;27;24637;898;783;25535;1413;2467;125;9
626;1;5;0.5;3;1;1;5;10;1;3;2199;17;79;96;24657;1210;1096;25867;4750;2467;125;9
628;1;5;0.5;3;1;1;5;10;1;5;2199;46;56;102;24653;1236;1164;25889;3471;2467;125;9
630;1;5;0.5;3;1;1;5;10;1;5;2199;30;72;102;24661;1220;1135;25881;4437;2467;125;9
629;1;5;0.5;3;1;1;5;10;1;5;2199;15;92;107;24648;1247;1149;25895;5835;2467;125;9
635;1;5;0.5;3;1;1;5;10;3;3;2199;23;73;96;25149;750;715;25899;4505;2517;75;9
636;1;5;0.5;3;1;1;5;10;3;3;2199;23;73;96;24900;972;903;25872;4404;2492;100;9
633;1;5;0.5;3;1;1;5;10;3;1;2199;38;46;84;25145;735;696;25880;2478;2517;75;9
634;1;5;0.5;3;1;1;5;10;3;3;2199;36;64;100;24892;992;933;25884;3972;2492;100;9
640;1;5;0.5;3;1;1;5;10;5;1;2199;21;32;53;24643;921;866;25564;1878;2467;125;9
642;1;5;0.5;3;1;1;5;10;5;1;2199;2;60;62;24653;955;853;25608;3563;2467;125;9
638;1;5;0.5;3;1;1;5;10;3;5;2199;36;73;109;24890;992;953;25882;4666;2492;100;9
637;1;5;0.5;3;1;1;5;10;3;5;2199;33;76;109;24907;1000;955;25907;4833;2492;100;9
643;1;5;0.5;3;1;1;5;10;5;3;2199;22;47;69;24649;1185;1139;25834;2788;2467;125;9
649;1;5;0.5;5;1;1;1;10;1;1;2199;0;4;4;25677;24;23;25701;293;2571;5;25
641;1;5;0.5;3;1;1;5;10;5;1;2199;41;49;90;25381;500;474;25881;2959;2542;50;9
639;1;5;0.5;3;1;1;5;10;3;5;2199;31;73;104;24893;1000;943;25893;4666;2492;100;9
650;1;5;0.5;5;1;1;1;10;1;1;2199;0;8;8;25697;30;29;25727;551;2573;3;25
652;1;5;0.5;5;1;1;1;10;1;3;2199;0;4;4;25712;30;25;25742;280;2573;3;25
645;1;5;0.5;3;1;1;5;10;5;3;2199;15;67;82;25399;500;481;25899;4134;2542;50;9
654;1;5;0.5;5;1;1;1;10;1;3;2199;0;2;2;25696;40;30;25736;153;2572;4;25
651;1;5;0.5;5;1;1;1;10;1;1;2199;0;10;10;25710;21;20;25731;750;2573;3;25
653;1;5;0.5;5;1;1;1;10;1;3;2199;0;1;1;25696;40;39;25736;69;2572;4;25
644;1;5;0.5;3;1;1;5;10;5;3;2199;32;66;98;24904;961;909;25865;3887;2492;100;9
655;1;5;0.5;5;1;1;1;10;1;5;2199;0;1;1;25724;19;10;25743;77;2574;2;25
656;1;5;0.5;5;1;1;1;10;1;5;2199;0;6;6;25706;30;20;25736;426;2573;3;25
648;1;5;0.5;3;1;1;5;10;5;5;2199;43;32;75;25399;500;493;25899;2109;2542;50;9
657;1;5;0.5;5;1;1;1;10;1;5;2199;0;1;1;25709;40;40;25749;67;2572;4;25
647;1;5;0.5;3;1;1;5;10;5;5;2199;29;67;96;25389;500;467;25889;4267;2542;50;9
646;1;5;0.5;3;1;1;5;10;5;5;2199;48;43;91;25142;750;718;25892;2912;2517;75;9
658;1;5;0.5;5;1;1;1;10;3;1;2199;0;6;6;25692;23;13;25715;370;2571;5;25
660;1;5;0.5;5;1;1;1;10;3;1;2199;0;7;7;25707;30;30;25737;482;2573;3;25
659;1;5;0.5;5;1;1;1;10;3;1;2199;0;6;6;25684;10;4;25694;435;2571;5;25
661;1;5;0.5;5;1;1;1;10;3;3;2199;0;5;5;25717;30;28;25747;352;2573;3;25
662;1;5;0.5;5;1;1;1;10;3;3;2199;0;6;6;25716;40;39;25756;426;2572;4;25
663;1;5;0.5;5;1;1;1;10;3;3;2199;0;6;6;25676;50;47;25726;465;2571;5;25
664;1;5;0.5;5;1;1;1;10;3;5;2199;0;1;1;25699;30;30;25729;70;2573;3;25
665;1;5;0.5;5;1;1;1;10;3;5;2199;0;9;9;25683;50;50;25733;635;2571;5;25
666;1;5;0.5;5;1;1;1;10;3;5;2199;0;6;6;25673;50;44;25723;446;2571;5;25
667;1;5;0.5;5;1;1;1;10;5;1;2199;0;12;12;25695;23;15;25718;866;2571;5;25
668;1;5;0.5;5;1;1;1;10;5;1;2199;0;2;2;25715;20;19;25735;158;2574;2;25
669;1;5;0.5;5;1;1;1;10;5;1;2199;0;9;9;25691;20;13;25711;613;2571;5;25
671;1;5;0.5;5;1;1;1;10;5;3;2199;0;3;3;25700;30;28;25730;212;2573;3;25
670;1;5;0.5;5;1;1;1;10;5;3;2199;0;4;4;25694;47;45;25741;309;2571;5;25
672;1;5;0.5;5;1;1;1;10;5;3;2199;0;3;3;25712;30;20;25742;192;2573;3;25
675;1;5;0.5;5;1;1;1;10;5;5;2199;0;3;3;25689;48;45;25737;215;2571;5;25
674;1;5;0.5;5;1;1;1;10;5;5;2199;0;5;5;25695;50;47;25745;387;2571;5;25
673;1;5;0.5;5;1;1;1;10;5;5;2199;0;6;6;25709;40;40;25749;412;2572;4;25
676;1;5;0.5;5;1;1;3;10;1;1;2199;6;35;41;25477;270;268;25747;2287;2549;27;25
678;1;5;0.5;5;1;1;3;10;1;1;2199;2;22;24;25367;360;339;25727;1467;2540;36;25
686;1;5;0.5;5;1;1;3;10;3;1;2199;0;4;4;25386;161;80;25547;296;2540;36;25
677;1;5;0.5;5;1;1;3;10;1;1;2199;1;41;42;25293;450;366;25743;2718;2531;45;25
685;1;5;0.5;5;1;1;3;10;3;1;2199;1;18;19;25373;356;338;25729;1118;2540;36;25
687;1;5;0.5;5;1;1;3;10;3;1;2199;4;20;24;25295;368;319;25663;1308;2531;45;25
679;1;5;0.5;5;1;1;3;10;1;3;2199;17;50;67;25382;360;346;25742;3307;2540;36;25
680;1;5;0.5;5;1;1;3;10;1;3;2199;20;51;71;25378;360;318;25738;3414;2540;36;25
681;1;5;0.5;5;1;1;3;10;1;3;2199;24;50;74;25475;270;256;25745;3269;2549;27;25
682;1;5;0.5;5;1;1;3;10;1;5;2199;27;78;105;25381;360;346;25741;5312;2540;36;25
689;1;5;0.5;5;1;1;3;10;3;3;2199;2;29;31;25284;450;441;25734;1913;2531;45;25
688;1;5;0.5;5;1;1;3;10;3;3;2199;14;37;51;25287;450;443;25737;2485;2531;45;25
684;1;5;0.5;5;1;1;3;10;1;5;2199;17;98;115;25295;450;373;25745;6600;2531;45;25
692;1;5;0.5;5;1;1;3;10;3;5;2199;0;24;24;25464;270;262;25734;1596;2549;27;25
683;1;5;0.5;5;1;1;3;10;1;5;2199;41;49;90;25467;270;262;25737;3276;2549;27;25
694;1;5;0.5;5;1;1;3;10;5;1;2199;0;23;23;25291;357;305;25648;1568;2531;45;25
695;1;5;0.5;5;1;1;3;10;5;1;2199;1;29;30;25384;360;334;25744;1837;2540;36;25
696;1;5;0.5;5;1;1;3;10;5;1;2199;5;25;30;25288;387;358;25675;1591;2531;45;25
690;1;5;0.5;5;1;1;3;10;3;3;2199;32;46;78;25561;180;179;25741;2970;2558;18;25
697;1;5;0.5;5;1;1;3;10;5;3;2199;9;30;39;25286;450;439;25736;2017;2531;45;25
699;1;5;0.5;5;1;1;3;10;5;3;2199;3;20;23;25375;360;338;25735;1258;2540;36;25
693;1;5;0.5;5;1;1;3;10;3;5;2199;31;64;95;25467;270;262;25737;4123;2549;27;25
701;1;5;0.5;5;1;1;3;10;5;5;2199;10;29;39;25566;180;177;25746;1856;2558;18;25
691;1;5;0.5;5;1;1;3;10;3;5;2199;47;72;119;25384;360;338;25744;4868;2540;36;25
698;1;5;0.5;5;1;1;3;10;5;3;2199;23;38;61;25478;270;261;25748;2536;2549;27;25
700;1;5;0.5;5;1;1;3;10;5;5;2199;32;71;103;25463;270;267;25733;4819;2549;27;25
702;1;5;0.5;5;1;1;3;10;5;5;2199;47;27;74;25378;360;352;25738;1873;2540;36;25
704;1;5;0.5;5;1;1;5;10;1;1;2199;53;66;119;24495;1196;1124;25691;3796;2451;125;25
703;1;5;0.5;5;1;1;5;10;1;1;2199;50;83;133;25240;500;493;25740;4998;2526;50;25
707;1;5;0.5;5;1;1;5;10;1;3;2199;48;105;153;25238;500;480;25738;6061;2526;50;25
706;1;5;0.5;5;1;1;5;10;1;3;2199;44;96;140;24977;744;715;25721;5735;2501;75;25
705;1;5;0.5;5;1;1;5;10;1;1;2199;60;126;186;24991;750;717;25741;7350;2501;75;25
712;1;5;0.5;5;1;1;5;10;3;1;2199;25;82;107;24742;930;848;25672;4846;2476;100;25
708;1;5;0.5;5;1;1;5;10;1;3;2199;67;82;149;24996;750;729;25746;4757;2501;75;25
713;1;5;0.5;5;1;1;5;10;3;1;2199;74;74;148;25001;742;708;25743;4309;2501;75;25
711;1;5;0.5;5;1;1;5;10;1;5;2199;68;124;192;24488;1250;1162;25738;7650;2451;125;25
709;1;5;0.5;5;1;1;5;10;1;5;2199;61;132;193;24747;1000;945;25747;8372;2476;100;25
714;1;5;0.5;5;1;1;5;10;3;1;2199;50;89;139;24992;750;676;25742;5157;2501;75;25
716;1;5;0.5;5;1;1;5;10;3;3;2199;29;86;115;24991;750;706;25741;4986;2501;75;25
710;1;5;0.5;5;1;1;5;10;1;5;2199;71;163;234;24724;999;923;25723;10322;2476;100;25
717;1;5;0.5;5;1;1;5;10;3;3;2199;31;104;135;24736;994;958;25730;5953;2476;100;25
715;1;5;0.5;5;1;1;5;10;3;3;2199;81;152;233;24993;750;691;25743;9484;2501;75;25
721;1;5;0.5;5;1;1;5;10;5;1;2199;54;88;142;24747;991;910;25738;4727;2476;100;25
719;1;5;0.5;5;1;1;5;10;3;5;2199;52;108;160;24991;750;721;25741;6425;2501;75;25
718;1;5;0.5;5;1;1;5;10;3;5;2199;61;155;216;24493;1159;974;25652;9746;2451;125;25
725;1;5;0.5;5;1;1;5;10;5;3;2199;38;60;98;25233;500;492;25733;3621;2526;50;25
720;1;5;0.5;5;1;1;5;10;3;5;2199;64;130;194;24740;1000;946;25740;8330;2476;100;25
722;1;5;0.5;5;1;1;5;10;5;1;2199;65;86;151;25000;743;720;25743;5056;2501;75;25
730;3;1;0.5;1;1;1;1;10;1;1;2199;0;23;23;25960;10;0;25970;1740;2597;1;3
727;1;5;0.5;5;1;1;5;10;5;5;2199;36;90;126;24749;995;950;25744;5474;2476;100;25
731;3;1;0.5;1;1;1;1;10;1;1;2199;0;20;20;25948;10;10;25958;1571;2597;1;3
724;1;5;0.5;5;1;1;5;10;5;3;2199;58;115;173;24992;750;726;25742;6847;2501;75;25
723;1;5;0.5;5;1;1;5;10;5;1;2199;59;133;192;24991;750;696;25741;8066;2501;75;25
726;1;5;0.5;5;1;1;5;10;5;3;2199;64;118;182;24992;750;708;25742;7443;2501;75;25
732;3;1;0.5;1;1;1;1;10;1;1;2199;0;26;26;25955;10;10;25965;1955;2597;1;3
728;1;5;0.5;5;1;1;5;10;5;5;2199;72;92;164;24996;750;722;25746;5803;2501;75;25
735;3;1;0.5;1;1;1;1;10;1;3;2199;0;21;21;25943;10;10;25953;1587;2597;1;3
733;3;1;0.5;1;1;1;1;10;1;3;2199;0;16;16;25950;10;0;25960;1240;2597;1;3
736;3;1;0.5;1;1;1;1;10;1;5;2199;0;4;4;25951;10;0;25961;310;2597;1;3
738;3;1;0.5;1;1;1;1;10;1;5;2199;0;24;24;25947;10;10;25957;1886;2597;1;3
734;3;1;0.5;1;1;1;1;10;1;3;2199;0;20;20;25951;10;9;25961;1567;2597;1;3
740;3;1;0.5;1;1;1;1;10;3;1;2199;0;10;10;25947;10;10;25957;759;2597;1;3
737;3;1;0.5;1;1;1;1;10;1;5;2199;0;19;19;25942;10;10;25952;1496;2597;1;3
739;3;1;0.5;1;1;1;1;10;3;1;2199;0;19;19;25960;10;10;25970;1510;2597;1;3
742;3;1;0.5;1;1;1;1;10;3;3;2199;0;10;10;25963;10;9;25973;762;2597;1;3
741;3;1;0.5;1;1;1;1;10;3;1;2199;0;16;16;25957;10;10;25967;1223;2597;1;3
743;3;1;0.5;1;1;1;1;10;3;3;2199;0;23;23;25944;10;10;25954;1749;2597;1;3
744;3;1;0.5;1;1;1;1;10;3;3;2199;0;12;12;25948;10;10;25958;947;2597;1;3
745;3;1;0.5;1;1;1;1;10;3;5;2199;0;14;14;25956;10;10;25966;1143;2597;1;3
747;3;1;0.5;1;1;1;1;10;3;5;2199;0;7;7;25946;10;10;25956;540;2597;1;3
746;3;1;0.5;1;1;1;1;10;3;5;2199;0;20;20;25948;10;10;25958;1559;2597;1;3
729;1;5;0.5;5;1;1;5;10;5;5;2199;62;120;182;24993;750;709;25743;7465;2501;75;25
748;3;1;0.5;1;1;1;1;10;5;1;2199;0;18;18;25956;10;10;25966;1398;2597;1;3
751;3;1;0.5;1;1;1;1;10;5;3;2199;0;15;15;25946;10;10;25956;1180;2597;1;3
749;3;1;0.5;1;1;1;1;10;5;1;2199;0;19;19;25945;10;7;25955;1446;2597;1;3
752;3;1;0.5;1;1;1;1;10;5;3;2199;0;17;17;25939;10;10;25949;1319;2597;1;3
750;3;1;0.5;1;1;1;1;10;5;1;2199;0;22;22;25955;10;10;25965;1705;2597;1;3
753;3;1;0.5;1;1;1;1;10;5;3;2199;0;19;19;25956;10;0;25966;1474;2597;1;3
754;3;1;0.5;1;1;1;1;10;5;5;2199;0;17;17;25953;10;10;25963;1339;2597;1;3
755;3;1;0.5;1;1;1;1;10;5;5;2199;0;9;9;25943;10;10;25953;696;2597;1;3
756;3;1;0.5;1;1;1;1;10;5;5;2199;0;16;16;25954;10;8;25964;1223;2597;1;3
757;3;1;0.5;1;1;1;3;10;1;1;2199;11;17;28;25885;90;70;25975;1267;2589;9;3
758;3;1;0.5;1;1;1;3;10;1;1;2199;9;33;42;25870;90;74;25960;2389;2589;9;3
760;3;1;0.5;1;1;1;3;10;1;3;2199;5;22;27;25857;90;69;25947;1711;2589;9;3
759;3;1;0.5;1;1;1;3;10;1;1;2199;8;22;30;25876;90;81;25966;1678;2589;9;3
761;3;1;0.5;1;1;1;3;10;1;3;2199;11;19;30;25870;90;88;25960;1450;2589;9;3
765;3;1;0.5;1;1;1;3;10;1;5;2199;1;21;22;25865;90;81;25955;1633;2589;9;3
763;3;1;0.5;1;1;1;3;10;1;5;2199;8;17;25;25878;90;90;25968;1279;2589;9;3
766;3;1;0.5;1;1;1;3;10;3;1;2199;0;26;26;25865;90;78;25955;2007;2589;9;3
762;3;1;0.5;1;1;1;3;10;1;3;2199;11;20;31;25874;90;81;25964;1548;2589;9;3
764;3;1;0.5;1;1;1;3;10;1;5;2199;4;24;28;25872;90;81;25962;1811;2589;9;3
767;3;1;0.5;1;1;1;3;10;3;1;2199;10;17;27;25863;90;86;25953;1272;2589;9;3
768;3;1;0.5;1;1;1;3;10;3;1;2199;0;28;28;25872;90;83;25962;2095;2589;9;3
769;3;1;0.5;1;1;1;3;10;3;3;2199;5;26;31;25875;90;80;25965;1938;2589;9;3
770;3;1;0.5;1;1;1;3;10;3;3;2199;6;21;27;25875;90;88;25965;1593;2589;9;3
776;3;1;0.5;1;1;1;3;10;5;1;2199;5;21;26;25874;90;87;25964;1630;2589;9;3
772;3;1;0.5;1;1;1;3;10;3;5;2199;5;23;28;25865;90;79;25955;1743;2589;9;3
775;3;1;0.5;1;1;1;3;10;5;1;2199;6;23;29;25882;90;77;25972;1762;2589;9;3
773;3;1;0.5;1;1;1;3;10;3;5;2199;9;16;25;25877;90;85;25967;1217;2589;9;3
774;3;1;0.5;1;1;1;3;10;3;5;2199;2;31;33;25867;90;83;25957;2346;2589;9;3
777;3;1;0.5;1;1;1;3;10;5;1;2199;13;9;22;25873;90;88;25963;677;2589;9;3
771;3;1;0.5;1;1;1;3;10;3;3;2199;8;31;39;25864;90;87;25954;2375;2589;9;3
779;3;1;0.5;1;1;1;3;10;5;3;2199;5;18;23;25863;90;81;25953;1427;2589;9;3
778;3;1;0.5;1;1;1;3;10;5;3;2199;8;18;26;25863;90;84;25953;1360;2589;9;3
780;3;1;0.5;1;1;1;3;10;5;3;2199;3;26;29;25877;90;84;25967;2036;2589;9;3
781;3;1;0.5;1;1;1;3;10;5;5;2199;9;25;34;25874;90;87;25964;1957;2589;9;3
783;3;1;0.5;1;1;1;3;10;5;5;2199;0;18;18;25851;90;77;25941;1327;2589;9;3
782;3;1;0.5;1;1;1;3;10;5;5;2199;5;22;27;25866;90;83;25956;1685;2589;9;3
787;3;1;0.5;1;1;1;5;10;1;3;2199;10;21;31;25702;250;229;25952;1670;2573;25;3
785;3;1;0.5;1;1;1;5;10;1;1;2199;18;19;37;25713;250;233;25963;1404;2573;25;3
784;3;1;0.5;1;1;1;5;10;1;1;2199;17;23;40;25706;250;243;25956;1706;2573;25;3
788;3;1;0.5;1;1;1;5;10;1;3;2199;14;18;32;25712;250;242;25962;1331;2573;25;3
789;3;1;0.5;1;1;1;5;10;1;3;2199;3;27;30;25708;250;244;25958;2101;2573;25;3
